ID_ISSUE;ID_USUARIO_COMENTARIO;DATA_REGISTRO
358915900;9129912;13/09/2018
358799975;8604205;10/09/2018
358799975;1422344;11/09/2018
358799975;8604205;11/09/2018
358799975;1422344;13/09/2018
358799975;8604205;13/09/2018
358799975;1422344;13/09/2018
358521864;20282546;10/09/2018
358521864;8604205;10/09/2018
357669823;8604205;06/09/2018
357250617;1758366;05/09/2018
357100447;5384588;05/09/2018
357100447;5384588;05/09/2018
356547502;4580011;10/09/2018
356187268;1153097;03/09/2018
356187268;8604205;06/09/2018
356016680;26249003;31/08/2018
356016680;15655;31/08/2018
356016680;26249003;02/09/2018
355148780;15655;29/08/2018
355148780;33878797;29/08/2018
355148780;15655;29/08/2018
355148780;33878797;29/08/2018
355148780;15655;29/08/2018
355148780;33878797;29/08/2018
355148780;1153097;31/08/2018
355148780;33878797;31/08/2018
354930946;5384588;28/08/2018
354930946;5384588;28/08/2018
354930946;4580011;28/08/2018
354930946;5384588;28/08/2018
354930946;5384588;28/08/2018
354930946;5384588;28/08/2018
354930946;5384588;28/08/2018
354930946;1153097;29/08/2018
354687827;15655;28/08/2018
354594153;8604205;28/08/2018
354248782;5384588;27/08/2018
354248782;5384588;27/08/2018
352518471;5384588;21/08/2018
352518471;5384588;21/08/2018
352328375;8604205;21/08/2018
352328375;15655;21/08/2018
352014080;5384588;20/08/2018
352014080;5384588;20/08/2018
352014080;2443491;20/08/2018
352014080;5384588;20/08/2018
352014080;5384588;20/08/2018
352014080;2443491;21/08/2018
352014080;8604205;21/08/2018
352014080;8604205;21/08/2018
352014080;1153097;25/08/2018
351593600;15655;17/08/2018
351538802;1153097;17/08/2018
351513162;5384588;17/08/2018
351513162;5384588;17/08/2018
351513162;409930;17/08/2018
351513162;5384588;17/08/2018
351513162;5384588;17/08/2018
351513162;8604205;20/08/2018
351513162;1153097;06/09/2018
351496392;8604205;20/08/2018
351463093;15345924;17/08/2018
351463093;1153097;17/08/2018
351055154;409930;16/08/2018
351055154;4394141;16/08/2018
351055154;15655;16/08/2018
351055154;8604205;16/08/2018
351055154;4394141;16/08/2018
351055154;8604205;16/08/2018
351055154;4394141;16/08/2018
351055154;8604205;16/08/2018
351055154;4394141;16/08/2018
351055154;1153097;17/08/2018
351055154;409930;17/08/2018
351055154;1153097;17/08/2018
351055154;4394141;17/08/2018
351055154;4394141;17/08/2018
351055154;15655;17/08/2018
351055154;8604205;20/08/2018
351055154;1153097;20/08/2018
351055154;8604205;27/08/2018
351055154;3506071;27/08/2018
351055154;1758366;27/08/2018
351055154;1153097;28/08/2018
350590883;1153097;15/08/2018
350492119;5384588;14/08/2018
350492119;5384588;14/08/2018
349334092;113313;10/08/2018
349334092;15655;10/08/2018
349334092;1153097;13/08/2018
349334092;1153097;13/08/2018
349334092;13606342;13/08/2018
349334092;8604205;13/08/2018
349334092;1153097;15/08/2018
349187038;1153097;09/08/2018
349187038;6957430;09/08/2018
349187038;1153097;09/08/2018
349187038;6279703;12/08/2018
349187038;1153097;12/08/2018
349187038;2042102;11/09/2018
349187038;8604205;11/09/2018
349086141;1153097;09/08/2018
348980135;1153097;09/08/2018
347623109;5384588;04/08/2018
347623109;5384588;04/08/2018
347623109;35237226;04/08/2018
347623109;8604205;06/08/2018
347623109;35237226;06/08/2018
347623109;5384588;06/08/2018
347623109;5384588;06/08/2018
347623109;35237226;06/08/2018
347623109;8604205;07/08/2018
347289929;1153097;03/08/2018
347002706;3892772;02/08/2018
347002706;1153097;03/08/2018
346038303;8604205;31/07/2018
346038303;41937965;31/07/2018
346038303;8604205;31/07/2018
346038303;41937965;31/07/2018
346038303;8604205;31/07/2018
345649474;8604205;30/07/2018
345249972;8604205;27/07/2018
345249972;1153097;27/07/2018
345249972;8604205;27/07/2018
344808255;8604205;26/07/2018
344808255;29452252;27/07/2018
344752759;1153097;27/07/2018
344662178;4782473;26/07/2018
344662178;37290991;26/07/2018
344513173;94334;25/07/2018
344513173;1153097;25/07/2018
344513173;1153097;26/07/2018
344513173;94334;22/10/2018
344120204;94334;25/07/2018
344120204;94334;25/07/2018
344120204;94334;25/07/2018
344120204;1153097;31/07/2018
344025345;1153097;24/07/2018
344025345;991327;24/07/2018
343431313;1153097;23/07/2018
343399993;8604205;22/07/2018
343399993;181448;22/07/2018
343399993;8604205;22/07/2018
343399993;1758366;22/07/2018
343399993;8604205;22/07/2018
343399993;1758366;23/07/2018
343399993;181448;23/07/2018
343060463;8604205;20/07/2018
343060463;1160605;20/07/2018
343060463;8604205;20/07/2018
343060463;1160605;20/07/2018
343060463;1153097;23/07/2018
343060463;8604205;25/07/2018
343060463;1160605;26/07/2018
343060463;8604205;27/07/2018
342802339;5384588;19/07/2018
342802339;5384588;19/07/2018
342802339;89246;19/07/2018
342802339;8604205;19/07/2018
342802339;89246;19/07/2018
342802339;8604205;19/07/2018
342802339;89246;19/07/2018
342802339;8604205;19/07/2018
342802339;89246;19/07/2018
342798682;89246;19/07/2018
342798682;1153097;20/07/2018
342707803;8604205;19/07/2018
342707803;1153097;20/07/2018
342707803;7508670;20/07/2018
342707803;8604205;20/07/2018
342446778;5384588;18/07/2018
342446778;5384588;18/07/2018
342446778;8604205;19/07/2018
342181199;8604205;18/07/2018
342181199;8604205;19/07/2018
342181199;7234987;19/07/2018
342181199;8604205;20/07/2018
341683110;8604205;17/07/2018
341008698;1153097;16/07/2018
341008698;1153097;16/07/2018
340972364;5384588;13/07/2018
340972364;5384588;13/07/2018
340972364;1153097;17/07/2018
340972364;89246;18/07/2018
340753937;8604205;13/07/2018
340568602;15655;12/07/2018
340568602;1254024;12/07/2018
340568602;15655;12/07/2018
339210587;5384588;08/07/2018
339210587;5384588;08/07/2018
338027933;1153097;04/07/2018
336588708;8604205;28/06/2018
336489700;89246;19/07/2018
336432370;8604205;28/06/2018
336432370;94334;28/06/2018
336432370;8604205;28/06/2018
336294967;8604205;27/06/2018
336294967;13606342;25/09/2018
336294967;8604205;25/09/2018
336294967;15655;25/09/2018
336294967;13606342;16/10/2018
335761508;89246;26/06/2018
335761508;8604205;26/06/2018
335761508;8604205;04/07/2018
335761508;1153097;04/07/2018
335761508;8604205;04/07/2018
335761508;1153097;09/07/2018
335700566;1153097;29/06/2018
335700566;89246;29/06/2018
335700566;8604205;02/07/2018
335700566;89246;03/07/2018
335700566;15655;03/07/2018
335700566;89246;04/07/2018
335700566;89246;07/07/2018
335700566;89246;07/07/2018
335700566;89246;07/07/2018
335700566;89246;07/07/2018
335700566;89246;12/07/2018
335700566;1153097;12/07/2018
335700566;89246;19/07/2018
335700566;89246;19/07/2018
335700566;1153097;19/07/2018
335700566;89246;19/07/2018
335700566;1153097;19/07/2018
335700566;8604205;19/07/2018
335700566;89246;19/07/2018
335700566;8604205;19/07/2018
335700566;89246;19/07/2018
335700566;89246;20/07/2018
335700566;89246;21/07/2018
335700566;89246;21/07/2018
335700566;89246;21/07/2018
335700566;89246;30/07/2018
335700566;8604205;30/07/2018
335700566;89246;30/07/2018
335700566;8604205;31/07/2018
335700566;89246;31/07/2018
335700566;8604205;31/07/2018
335700566;89246;01/08/2018
335700566;1153097;01/08/2018
335475352;5384588;25/06/2018
335475352;5384588;25/06/2018
335344829;1153097;25/06/2018
335344829;2849912;25/06/2018
335344829;1153097;25/06/2018
335344829;2849912;25/06/2018
335344829;1153097;25/06/2018
335344829;2849912;25/06/2018
335149280;1153097;25/06/2018
335149280;89246;25/06/2018
335149280;1153097;25/06/2018
335149280;89246;25/06/2018
335149280;1153097;25/06/2018
335149280;89246;25/06/2018
335149280;1153097;26/06/2018
335149280;89246;26/06/2018
335149280;89246;07/07/2018
335149280;905328;23/07/2018
335149280;15655;23/07/2018
335012227;1758366;22/06/2018
335012227;1758366;22/06/2018
335012227;15655;22/06/2018
334956109;8604205;22/06/2018
334956109;10137;22/06/2018
334956109;8604205;22/06/2018
334855289;15655;22/06/2018
334855289;15655;22/06/2018
334461072;8604205;21/06/2018
334461072;1329052;21/06/2018
334461072;8604205;21/06/2018
334461072;1329052;21/06/2018
334461072;8604205;22/06/2018
334461072;1329052;22/06/2018
334461072;8604205;22/06/2018
334461072;8604205;26/06/2018
334461072;1153097;27/06/2018
334461072;8604205;29/06/2018
334461072;1329052;29/06/2018
334225992;5384588;20/06/2018
334225992;5384588;20/06/2018
334225992;89246;24/06/2018
334225992;5384588;03/10/2018
334225992;5384588;03/10/2018
334225992;89246;03/10/2018
334225992;89246;05/10/2018
334225992;8604205;05/10/2018
334225992;89246;05/10/2018
334225992;15655;05/10/2018
334225992;89246;16/10/2018
334225992;89246;16/10/2018
334225992;89246;16/10/2018
334225992;89246;25/10/2018
334225992;89246;30/10/2018
334225992;89246;31/10/2018
332970355;8604205;16/06/2018
332970355;1153097;18/06/2018
332970355;94334;18/06/2018
332970355;8604205;18/06/2018
332970355;8604205;04/07/2018
332970355;8604205;04/07/2018
332970355;1153097;04/07/2018
332970355;8604205;04/07/2018
332970355;1153097;04/07/2018
332970355;8604205;07/07/2018
332970355;8604205;10/07/2018
332970355;15655;10/07/2018
332909776;8604205;16/06/2018
332909776;8604205;21/06/2018
332909776;1043291;21/06/2018
332909776;8604205;21/06/2018
332909776;1758366;25/06/2018
332821816;1153097;18/06/2018
332250486;1153097;14/06/2018
331783595;8604205;13/06/2018
331783595;110322;04/10/2018
331783595;5305654;09/10/2018
331783595;15655;10/10/2018
331783595;1758366;11/10/2018
331783595;5305654;11/10/2018
331783595;1758366;11/10/2018
331783595;1758366;11/10/2018
331783595;5305654;12/10/2018
331783595;1758366;12/10/2018
331783595;1758366;12/10/2018
331783595;5305654;12/10/2018
331783595;1758366;15/10/2018
331553172;8604205;12/06/2018
331222386;8604205;11/06/2018
330783887;94334;08/06/2018
330783887;2146903;11/06/2018
330783887;8604205;11/06/2018
330783887;2028005;12/06/2018
330783887;8604205;12/06/2018
330783887;370054;14/06/2018
330553499;8604205;08/06/2018
330553499;15655;11/06/2018
330553499;15655;11/06/2018
330553499;1153097;18/06/2018
330175042;15655;07/06/2018
330175042;38787;07/06/2018
330175042;38787;07/06/2018
330175042;3654180;07/06/2018
330175042;15655;11/06/2018
330175042;6134068;14/06/2018
330175042;89246;22/06/2018
330175042;38787;22/06/2018
330175042;89246;24/06/2018
330175042;38787;11/07/2018
330175042;6134068;11/07/2018
330175042;467209;30/07/2018
330175042;1153097;08/08/2018
330175042;467209;08/08/2018
329792767;5384588;06/06/2018
329792767;5384588;06/06/2018
328869227;94334;04/06/2018
328869227;8604205;04/06/2018
328869227;94334;07/06/2018
328869227;94334;08/06/2018
328869227;8604205;08/06/2018
328869227;94334;08/06/2018
328869227;8604205;08/06/2018
328869227;94334;08/06/2018
328869227;94334;09/06/2018
328869227;8604205;18/06/2018
328492378;5384588;01/06/2018
328492378;5384588;01/06/2018
328492378;1153097;06/06/2018
328408420;8604205;01/06/2018
328408420;1153097;04/06/2018
328408420;11266423;04/06/2018
328408420;36227997;23/01/2019
328408420;14128010;31/07/2019
328408420;1153097;06/08/2019
327865988;1153097;31/05/2018
327865988;1153097;31/05/2018
327865988;1153097;06/06/2018
327865988;15655;06/06/2018
327239385;8604205;29/05/2018
327239385;8604205;29/05/2018
327239385;8480351;29/05/2018
326861991;10456649;04/06/2018
326857550;5384588;27/05/2018
326857550;5384588;27/05/2018
326857550;10456649;27/05/2018
326857550;5384588;27/05/2018
326857550;5384588;27/05/2018
326857550;10456649;28/05/2018
326857550;8604205;28/05/2018
326857550;10456649;28/05/2018
326857550;10456649;01/06/2018
326857550;10456649;01/06/2018
326730545;94334;28/05/2018
326730545;94334;29/05/2018
326730545;1153097;30/05/2018
326730545;94334;30/05/2018
326730545;1153097;30/05/2018
326686863;1255633;25/05/2018
326686863;22084940;26/05/2018
326686863;30420553;26/05/2018
326686863;553630;26/05/2018
326385395;8604205;25/05/2018
326385395;682658;19/07/2018
326385395;682658;19/07/2018
326385395;441982;12/10/2018
326385395;682658;13/10/2018
326385395;1130547;10/05/2019
326385395;3373912;24/05/2019
326385395;3373912;24/05/2019
326385395;26496557;30/05/2019
326385395;3373912;05/06/2019
326385395;26496557;06/06/2019
326385395;3373912;07/06/2019
325928466;2146903;24/05/2018
325928466;8604205;24/05/2018
325601703;1153097;21/01/2019
325141648;1153097;22/05/2018
325141648;1153097;22/05/2018
324789392;8604205;21/05/2018
324255981;8604205;18/05/2018
324255981;15345924;22/05/2018
323640680;8604205;16/05/2018
323573687;2146903;16/05/2018
323573687;12951727;16/05/2018
323573687;8604205;16/05/2018
323573687;39334432;16/05/2018
323573687;8604205;16/05/2018
323573687;3438798;09/07/2018
323573687;6609314;16/05/2019
323573687;15655;17/05/2019
323239703;1153097;16/05/2018
322507384;5384588;12/05/2018
322507384;5384588;12/05/2018
322372352;2288215;11/05/2018
322372352;89246;11/05/2018
321601716;8604205;09/05/2018
321601716;10456649;09/05/2018
321601716;8604205;10/05/2018
321601716;10456649;10/05/2018
321601716;10456649;10/05/2018
321601716;8604205;12/05/2018
321601716;8604205;14/05/2018
321601716;10456649;14/05/2018
321601716;8604205;15/05/2018
321601716;10456649;28/05/2018
321601716;8604205;28/05/2018
321601716;8604205;28/05/2018
321601716;1153097;28/05/2018
321601716;8604205;28/05/2018
321601716;10456649;01/06/2018
321601716;10456649;05/06/2018
321601716;1153097;06/06/2018
320151043;1153097;04/05/2018
320148083;89246;05/05/2018
320148083;89246;05/05/2018
320148083;8604205;08/05/2018
320148083;89246;08/05/2018
320148083;15655;09/05/2018
320148083;8604205;09/05/2018
320148083;89246;09/05/2018
320148083;89246;09/05/2018
320148083;1153097;16/05/2018
320148083;89246;17/05/2018
320143605;1153097;04/05/2018
320143605;8604205;05/05/2018
320143605;425403;05/05/2018
320143605;1153097;14/05/2018
320129538;5384588;04/05/2018
320129538;5384588;04/05/2018
320129538;425403;04/05/2018
320129538;5384588;04/05/2018
320129538;5384588;04/05/2018
320129538;1153097;04/05/2018
320129538;425403;05/05/2018
320129538;1153097;06/05/2018
320122615;89246;04/05/2018
320122615;89246;09/05/2018
320033161;2146903;03/05/2018
320033161;8604205;04/05/2018
319880566;1153097;03/05/2018
319623655;2146903;02/05/2018
319623655;8604205;02/05/2018
319623655;38207076;03/05/2018
319222645;6197215;04/05/2018
319222645;1153097;14/05/2018
319222645;6197215;14/05/2018
319222645;1153097;15/05/2018
319222645;6197215;16/05/2018
319222645;1153097;17/05/2018
319222645;6197215;17/05/2018
319069267;15655;01/05/2018
319069267;15655;01/05/2018
319069267;8604205;01/05/2018
319069267;2279289;17/05/2018
318421410;1153097;27/04/2018
318114286;2146903;26/04/2018
317429593;1153097;27/04/2018
317429593;8604205;27/04/2018
317410270;8604205;24/04/2018
317410270;4976824;24/04/2018
317410270;8604205;25/04/2018
317410270;4976824;25/04/2018
317110672;8604205;24/04/2018
316672416;2146903;23/04/2018
316672416;11418918;23/04/2018
316672416;2146903;23/04/2018
316280679;1153097;21/04/2018
316280679;1871952;21/04/2018
316280679;1153097;24/04/2018
316280679;1871952;24/04/2018
316280679;1153097;27/04/2018
315059461;1153097;17/04/2018
315059461;1153097;20/04/2018
314931884;28588124;17/04/2018
314931884;1153097;17/04/2018
314931884;28588124;18/04/2018
314513028;2146903;16/04/2018
314442921;8604205;15/04/2018
314147035;8604205;15/04/2018
313973113;8604205;13/04/2018
313973113;38341670;14/04/2018
313399825;1153097;11/04/2018
313399825;1153097;13/04/2018
313399825;8604205;13/04/2018
313275800;5384588;11/04/2018
313275800;5384588;11/04/2018
313275800;2146903;11/04/2018
313275800;1153097;11/04/2018
312066162;5384588;06/04/2018
312066162;5384588;06/04/2018
312066162;9198189;06/04/2018
312066162;5384588;06/04/2018
312066162;5384588;06/04/2018
312066162;1153097;06/04/2018
312066162;8604205;07/04/2018
312047413;789846;16/07/2018
311867432;5384588;06/04/2018
311867432;5384588;06/04/2018
311867432;2146903;06/04/2018
311867432;10380619;06/04/2018
311210892;8604205;04/04/2018
311210892;38073283;04/01/2019
311210892;89246;13/01/2019
311210892;3440331;23/01/2019
311210892;15655;23/01/2019
311210892;905840;12/04/2019
311210892;8604205;14/04/2019
311210892;905840;15/04/2019
311210892;905840;15/04/2019
311210892;8604205;16/04/2019
309518217;1758366;29/03/2018
309518217;1153097;30/03/2018
309213401;1153097;03/04/2018
308999951;22216461;27/03/2018
308999951;8604205;27/03/2018
308763264;1758366;27/03/2018
308763264;8604205;27/03/2018
308763264;1758366;27/03/2018
308763264;1758366;28/03/2018
308632758;5384588;26/03/2018
308632758;5384588;26/03/2018
308632758;1153097;06/04/2018
308632758;15655;22/05/2018
308632758;1153097;22/05/2018
308632758;1153097;26/05/2018
308632758;5384588;04/06/2018
308632758;5384588;04/06/2018
308632758;15655;04/06/2018
308632758;3150694;11/06/2018
308540689;2146903;26/03/2018
308540689;92239;26/03/2018
308540689;2146903;26/03/2018
308540689;92239;26/03/2018
308540689;2146903;26/03/2018
308540689;92239;27/03/2018
308540689;1153097;04/04/2018
308540689;8604205;04/04/2018
308540689;2146903;04/04/2018
308540689;8479925;20/04/2018
308540689;7511417;20/04/2018
308540689;1153097;23/04/2018
308540689;1153097;23/04/2018
308495028;2146903;26/03/2018
308495028;8604205;26/03/2018
308413436;2146903;26/03/2018
308072473;1153097;23/03/2018
307850317;1153097;04/01/2019
307850317;8604205;04/01/2019
307768749;2146903;26/03/2018
307768749;1153097;04/04/2018
307590297;1758366;22/03/2018
307590297;21345456;22/03/2018
307590297;1758366;22/03/2018
307590297;21345456;22/03/2018
307590297;1758366;22/03/2018
307590297;21345456;22/03/2018
307590297;1153097;04/04/2018
307590297;681176;10/04/2018
307590297;1153097;11/04/2018
307589238;15655;22/03/2018
307569015;1153097;22/03/2018
307176844;8604205;21/03/2018
306933435;36196863;20/03/2018
306933435;8604205;20/03/2018
306444884;1153097;19/03/2018
306444884;28008591;19/03/2018
306444884;1153097;19/03/2018
306360809;8604205;19/03/2018
306360809;1153097;19/03/2018
306360809;2146903;19/03/2018
306360809;8604205;19/03/2018
306360809;2146903;19/03/2018
306360809;8604205;19/03/2018
306319196;8604205;19/03/2018
306319196;2146903;19/03/2018
306226665;89246;28/03/2018
306226665;89246;28/03/2018
306226665;89246;29/03/2018
306226665;8604205;29/03/2018
306226665;89246;29/03/2018
306226665;89246;30/03/2018
306226665;1153097;03/04/2018
305337889;1153097;15/03/2018
305337889;1153097;15/03/2018
305337889;1153097;16/03/2018
305337889;1153097;16/03/2018
305337889;8604205;16/03/2018
305337889;1153097;16/03/2018
305337889;1153097;16/03/2018
305226790;1153097;15/03/2018
305226790;1153097;15/03/2018
305226790;5316305;15/03/2018
305226790;1153097;15/03/2018
305226790;5384588;19/03/2018
305226790;5384588;19/03/2018
305226790;1153097;19/03/2018
305226790;5316305;19/03/2018
304511530;8604205;12/03/2018
304472072;8604205;12/03/2018
