;USUARIO;COMENTARIOS;ISSUES;COMMITS;DESEMPENHO;QUARTIL COMENTARIO;QUARTIL ISSUE;QUARTIL COMMITS
1118;146247;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
7185;2566560;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
1645;244475;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
6826;2178576;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
1527;222219;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
1511;218738;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
1457;208774;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
1444;206735;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
3231;658004;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
4527;1072181;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
4356;1010260;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
5436;1430603;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
3108;619878;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
2538;465008;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
4138;931244;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
8543;4343640;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
4333;998409;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
2476;450980;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
3127;626228;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
356;34390;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
8503;4274691;0.0009487666034155598;0.0;0.0;0.0009487666034155598;4;1;1
4111;922234;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
9469;5804276;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
10141;7397195;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
8320;3990189;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3530;740240;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3761;818400;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
9391;5649024;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7262;2642088;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
1772;284023;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6703;2079040;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7842;3313126;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5432;1429729;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3500;731954;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
1028;134527;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3807;829734;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
9279;5493230;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6523;1933404;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
8212;3863989;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5999;1677449;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3554;750897;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
1881;304943;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3642;781745;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6939;2284951;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
8432;4168103;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2783;527082;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6989;2332246;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6900;2249034;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
4916;1218446;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6846;2192773;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
8049;3593288;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7065;2413723;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
1555;227344;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3710;804281;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
1579;231488;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
9589;6032189;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
4198;949890;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
1606;237092;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
10045;7073993;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3723;807807;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
4757;1152066;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
8220;3869947;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2729;513929;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
1174;155986;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
10215;7581501;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7381;2789625;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5204;1319904;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
8634;4472083;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
10611;9054436;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2836;541479;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5377;1404610;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2258;396400;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2528;462097;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
4629;1105767;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
4057;905156;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7742;3194346;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5272;1354852;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3191;646732;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3255;664434;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7791;3250628;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
487;52469;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2390;431064;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2402;435196;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5322;1380687;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6025;1693213;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
432;45469;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7835;3302573;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
8732;4634613;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
4511;1063219;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7903;3389626;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2804;533058;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5629;1508662;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7469;2889217;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
4600;1096951;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
847;108163;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
10398;8191191;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
675;80090;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2036;339080;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
7503;2924477;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6351;1845938;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
1993;329761;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6440;1886396;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
2564;472487;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
9105;5238592;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
10329;7964429;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
758;95362;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5713;1541067;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5194;1316517;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
8363;4062143;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
5185;1311634;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
9082;5215663;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
9055;5179743;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
6296;1816459;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
3358;689876;0.0007906388361796331;0.0;0.0;0.0007906388361796331;4;1;1
4286;981580;0.00031625553447185326;0.0;0.0006954102920723226;0.0007639457031780404;3;1;4
10868;10718991;0.00015812776723592663;0.0;0.0006954102920723226;0.000713161878601999;1;1;4
14477;72072883;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14479;93119365;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14478;85053388;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14476;63669198;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14480;94489290;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14475;48967914;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14474;41993858;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14473;41962735;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14452;587905;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14472;40632052;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14471;34231073;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14470;31780593;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14469;26703863;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14468;22506345;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14467;20650204;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14465;13592361;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14463;10189782;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14462;9610512;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14461;8960135;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14460;8483806;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14456;5932855;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14455;5556670;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14454;2849210;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14453;2157089;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14466;17011273;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
14481;95030116;0.0;0.0;0.0006954102920723226;0.0006954102920723226;1;1;4
4700;1130664;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
757;95210;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2642;490687;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10005;6939778;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
869;110869;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3474;724416;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5594;1492516;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10607;9037461;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9670;6199518;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9676;6208443;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4625;1104450;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6231;1781176;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7802;3259342;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7055;2399810;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2589;477167;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8475;4237280;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9182;5349798;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6193;1766185;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
11297;14982817;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4569;1085976;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8485;4252073;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1431;203696;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2578;474873;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4543;1078012;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6170;1757858;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9330;5558501;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7037;2386801;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3457;718814;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4715;1137771;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6275;1806685;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6723;2096105;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8901;4962542;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4910;1213220;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3277;669953;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2020;334958;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3289;673047;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
183;15182;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
11482;17966568;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5514;1457912;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
939;122831;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4830;1177959;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9376;5620279;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4802;1167354;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9146;5305654;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9635;6134068;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10536;8638973;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6294;1816399;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9638;6141251;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8421;4140608;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
913;119039;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1363;190647;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2101;356375;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8851;4864714;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10555;8717587;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3432;710584;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9707;6261501;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
322;30017;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7131;2496784;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3651;783655;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6013;1685261;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
446;46721;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6005;1680258;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1572;229633;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8663;4523019;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5990;1673206;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
465;49277;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7902;3386398;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10905;10893959;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5886;1628796;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3953;876651;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4145;932940;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4144;932553;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2360;423671;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5901;1635164;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4123;925945;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7366;2774311;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5967;1661498;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4118;923896;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7918;3410264;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5916;1640380;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4003;888718;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10940;11289719;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4048;902315;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4071;909327;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4228;960796;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
630;73059;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6883;2235277;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1471;210820;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3653;784533;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
740;91933;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4509;1062491;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9936;6763826;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9203;5377458;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6126;1735082;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1461;208973;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
11224;13887564;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
698;83857;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2214;384189;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
687;82626;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4403;1027537;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2291;406150;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3785;822159;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4399;1025824;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4394;1024515;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
11147;13150911;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3823;834969;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9759;6362040;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2282;401760;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
4326;994646;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
643;74843;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10834;10495379;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
11115;12897710;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8157;3760840;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8623;4460359;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8214;3865357;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7687;3140245;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
11702;32521698;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8172;3791994;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2976;582526;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2970;581168;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1255;170197;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
118;8799;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6679;2060865;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5065;1268825;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10188;7518508;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7161;2527234;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3180;642531;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7232;2614807;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1850;298598;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3202;649257;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1820;292397;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
114;8351;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8289;3946059;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
8925;4997466;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
10172;7471950;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
3144;633245;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
100;6808;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
90;6235;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9521;5904587;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
9522;5905394;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
2987;587826;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7639;3074809;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7551;2980550;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6667;2044842;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
5133;1295382;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
6443;1887594;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
7679;3127491;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1260;171637;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1234;167217;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
1923;314858;0.0006325110689437065;0.0;0.0;0.0006325110689437065;4;1;1
